-67.4	49.33
-64.67	49.42
-60	47.83
-59.61	47.49
-59.32	47.62
-56.62	51.37
-55.42	51.65
-55.42	52.25
-55.68	52.25
-57.1	51.42
-58.68	51.13
-60.2	50.27
-66	50.27
-67	50
-67.4	49.33

