-63.33	44.33
-63.33	42.5
-59	43.5
-56.04	44.33
-60	47.83
-60.4	47.03
-60.2	46.2
-59.86	46.2
-59.86	45.86
-60.25	45.72
-60.25	45.73
-61.3	45.65
-61	45.25
-63.5	44.5
-63.33	44.33

