-66.9	44.78
-66.9	43.83
-67.67	43.83
-67.67	42.33
-66	42.33
-65.67	42
-65.67	41.35
-63.33	42.5
-63.33	44.33
-63.5	44.5
-64.3	44.4
-65.6	43.35
-66.3	44.4
-64.4	45.3
-64.7	45.65
-67.1	44.9
-66.9	44.78

