-64.08119753613963 44.47998685593301
-64.11809934360487 44.51329671763
-64.11147961059122 44.5496812971555
-64.15133071771506 44.5793077509299
-64.17776504280751 44.59649869067818
-64.2241603287672 44.57580140659299
-64.23517828542744 44.53891199814608
-64.30053062284051 44.5717174278121
-64.33272760237585 44.55057316852336
-64.32362806199413 44.49354762022591
-64.33491594039609 44.46611097014928
-64.38854376222234 44.47079393762684
-64.3831978324135 44.43973045217091
-64.3211077292606 44.41334250124766
-64.35402866520546 44.33098290052081
-64.24632053934786 44.24133748077475
-64.08256413984076 44.38475402495817
-64.08119753613963 44.47998685593301
