-67.67	42.33
-67.67	43.83
-66.9	43.83
-66.9	44.78
-70.2	43.75
-70.9	42.25
-70.4	41.75
-70	42.33
-70	41.33
-71.67	41.33
-71.67	39.7
-70	39.7
-67.75	40.1
-65.67	41.35
-65.67	42
-66	42.33
-67.67	42.33
